                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    737,                0.98019,                 1.0024,                 1.1329,                0.69939,                0.60143,                0.65491,                0.48814,                0.94372,                0.90148,                 1.0803,              0.0027136,              0.0027136,              0.0027136
                    738,                0.97801,                0.99874,                 1.1326,                0.70153,                0.59978,                0.65544,                0.48874,                0.94401,                0.90195,                 1.0804,              0.0027037,              0.0027037,              0.0027037
                    739,                0.97752,                0.99809,                 1.1319,                0.69547,                0.60212,                0.65582,                0.48921,                0.94383,                0.90233,                 1.0802,              0.0026938,              0.0026938,              0.0026938
                    740,                0.97741,                0.99886,                 1.1324,                0.69465,                0.60764,                0.65698,                0.48965,                0.94309,                0.90186,                 1.0798,              0.0026839,              0.0026839,              0.0026839
                    741,                0.97765,                0.99851,                  1.131,                0.69059,                0.60826,                0.65695,                0.48977,                0.94299,                0.90219,                 1.0791,               0.002674,               0.002674,               0.002674
                    742,                 0.9768,                0.99869,                 1.1332,                0.69255,                 0.6078,                0.65676,                0.48986,                0.94275,                0.90209,                 1.0787,              0.0026641,              0.0026641,              0.0026641
                    743,                0.98052,                 1.0022,                 1.1361,                0.69987,                0.60142,                 0.6567,                0.49004,                0.94306,                0.90142,                 1.0796,              0.0026542,              0.0026542,              0.0026542
                    744,                0.97694,                0.99693,                 1.1319,                0.69908,                0.60173,                0.65723,                0.49013,                0.94314,                0.90138,                 1.0793,              0.0026443,              0.0026443,              0.0026443
                    745,                0.97826,                 1.0001,                 1.1335,                0.70124,                0.59974,                0.65616,                0.48972,                0.94336,                0.90197,                 1.0794,              0.0026344,              0.0026344,              0.0026344
                    746,                0.97574,                0.99221,                 1.1319,                0.69939,                0.59914,                 0.6558,                0.48954,                 0.9429,                0.90229,                 1.0793,              0.0026245,              0.0026245,              0.0026245
                    747,                0.97691,                0.99179,                 1.1312,                0.69592,                0.60066,                0.65568,                0.48952,                0.94277,                 0.9024,                 1.0794,              0.0026146,              0.0026146,              0.0026146
                    748,                0.97594,                0.99504,                 1.1329,                0.68611,                0.60749,                0.65515,                0.48904,                0.94238,                0.90292,                 1.0794,              0.0026047,              0.0026047,              0.0026047
                    749,                0.97447,                0.99376,                 1.1306,                0.69645,                0.60155,                 0.6552,                0.48918,                0.94233,                0.90292,                 1.0792,              0.0025948,              0.0025948,              0.0025948
                    750,                0.97693,                0.99188,                 1.1301,                0.69303,                0.60434,                0.65514,                0.48937,                0.94201,                0.90156,                 1.0792,              0.0025849,              0.0025849,              0.0025849
                    751,                0.97523,                0.98806,                 1.1288,                0.69628,                0.60322,                0.65504,                0.48909,                0.94121,                 0.9018,                 1.0787,               0.002575,               0.002575,               0.002575
                    752,                 0.9736,                0.99377,                 1.1301,                0.69897,                0.60092,                0.65511,                0.48928,                0.94149,                0.90087,                 1.0788,              0.0025651,              0.0025651,              0.0025651
                    753,                0.97671,                0.99069,                 1.1306,                0.69513,                0.60562,                 0.6556,                0.48942,                0.94234,                0.90076,                 1.0793,              0.0025552,              0.0025552,              0.0025552
                    754,                0.97248,                0.99122,                 1.1302,                0.68931,                0.60968,                0.65629,                0.48998,                0.94231,                0.90013,                 1.0797,              0.0025453,              0.0025453,              0.0025453
                    755,                 0.9742,                0.99228,                 1.1301,                0.69178,                0.60751,                0.65613,                0.49011,                0.94204,                0.90011,                 1.0798,              0.0025354,              0.0025354,              0.0025354
                    756,                0.97603,                 0.9921,                 1.1291,                0.69483,                0.60462,                0.65707,                0.49063,                0.94161,                0.89992,                 1.0789,              0.0025255,              0.0025255,              0.0025255
                    757,                0.97044,                0.98802,                 1.1287,                0.69409,                 0.6061,                0.65631,                0.49018,                0.94199,                0.90042,                 1.0792,              0.0025156,              0.0025156,              0.0025156
                    758,                0.97135,                0.98686,                 1.1272,                0.69429,                0.60704,                0.65623,                0.49008,                0.94218,                 0.8999,                 1.0792,              0.0025057,              0.0025057,              0.0025057
                    759,                0.97273,                0.98924,                 1.1298,                0.68678,                0.61286,                0.65625,                0.49001,                 0.9417,                0.90027,                 1.0788,              0.0024958,              0.0024958,              0.0024958
                    760,                0.97191,                0.98641,                 1.1279,                0.68672,                0.61271,                0.65571,                0.48989,                0.94156,                0.90059,                 1.0786,              0.0024859,              0.0024859,              0.0024859
                    761,                0.96976,                0.98644,                 1.1288,                0.68908,                0.60801,                0.65567,                0.48945,                0.94098,                0.90126,                 1.0781,               0.002476,               0.002476,               0.002476
                    762,                0.97289,                0.98726,                 1.1298,                0.68936,                0.60745,                 0.6554,                 0.4895,                0.94111,                0.90176,                  1.078,              0.0024661,              0.0024661,              0.0024661
                    763,                 0.9699,                0.98331,                 1.1277,                0.69398,                0.60423,                0.65477,                0.48965,                0.94078,                0.90159,                 1.0775,              0.0024562,              0.0024562,              0.0024562
                    764,                0.97169,                0.98514,                   1.13,                0.68909,                0.60735,                0.65507,                0.48975,                0.94092,                0.90145,                 1.0773,              0.0024463,              0.0024463,              0.0024463
                    765,                0.97307,                0.98447,                 1.1293,                0.69592,                0.60099,                0.65521,                 0.4897,                0.94161,                0.90256,                 1.0779,              0.0024364,              0.0024364,              0.0024364
                    766,                0.97221,                0.98554,                 1.1289,                   0.69,                0.60621,                0.65554,                0.48979,                0.94151,                0.90221,                  1.078,              0.0024265,              0.0024265,              0.0024265
                    767,                0.97088,                0.98049,                 1.1285,                0.69213,                0.60484,                0.65591,                0.48967,                0.94255,                 0.9028,                 1.0785,              0.0024166,              0.0024166,              0.0024166
                    768,                0.96907,                0.97858,                 1.1253,                0.69236,                0.60637,                0.65653,                0.48997,                0.94214,                0.90238,                 1.0778,              0.0024067,              0.0024067,              0.0024067
                    769,                0.96998,                  0.979,                 1.1266,                 0.6911,                0.60727,                0.65662,                0.48965,                0.94214,                0.90238,                 1.0783,              0.0023968,              0.0023968,              0.0023968
                    770,                0.97172,                0.98024,                 1.1276,                0.69618,                0.60484,                 0.6569,                0.48932,                 0.9425,                0.90301,                 1.0784,              0.0023869,              0.0023869,              0.0023869
                    771,                0.96973,                0.97827,                 1.1261,                0.70231,                0.60463,                0.65674,                0.48987,                 0.9428,                0.90241,                 1.0785,               0.002377,               0.002377,               0.002377
                    772,                0.96925,                0.97817,                 1.1259,                 0.7043,                0.60468,                0.65621,                0.48951,                0.94239,                0.90208,                  1.078,              0.0023671,              0.0023671,              0.0023671
                    773,                0.96991,                0.97779,                 1.1255,                0.69704,                0.60884,                0.65608,                0.48925,                0.94196,                0.90181,                 1.0782,              0.0023572,              0.0023572,              0.0023572
                    774,                0.96574,                0.97567,                  1.125,                0.69339,                 0.6112,                 0.6565,                   0.49,                0.94208,                0.90124,                 1.0782,              0.0023473,              0.0023473,              0.0023473
                    775,                0.96818,                 0.9768,                 1.1257,                 0.6988,                0.60808,                0.65611,                0.48988,                0.94208,                0.90031,                 1.0785,              0.0023374,              0.0023374,              0.0023374
                    776,                0.96984,                0.97745,                 1.1266,                0.69985,                0.60769,                0.65636,                0.49041,                0.94226,                0.90004,                  1.079,              0.0023275,              0.0023275,              0.0023275
                    777,                0.96819,                0.97508,                 1.1255,                0.70073,                0.60864,                0.65612,                0.49073,                0.94148,                0.89973,                 1.0788,              0.0023176,              0.0023176,              0.0023176
                    778,                0.96945,                0.97393,                  1.125,                0.70672,                0.60343,                0.65582,                0.48996,                0.94164,                0.90056,                 1.0787,              0.0023077,              0.0023077,              0.0023077
                    779,                0.96882,                0.97463,                 1.1264,                0.71074,                0.60046,                0.65574,                0.49065,                0.94155,                0.90051,                 1.0786,              0.0022978,              0.0022978,              0.0022978
                    780,                0.96892,                0.97448,                 1.1253,                0.69939,                0.61002,                0.65655,                0.49095,                0.94152,                0.89993,                 1.0783,              0.0022879,              0.0022879,              0.0022879
                    781,                0.96426,                0.97095,                 1.1247,                0.69954,                0.60923,                0.65801,                0.49257,                0.94105,                0.90006,                 1.0779,               0.002278,               0.002278,               0.002278
                    782,                0.96474,                0.97073,                 1.1224,                0.70259,                 0.6094,                0.65846,                0.49277,                0.94073,                0.90103,                 1.0774,              0.0022681,              0.0022681,              0.0022681
                    783,                0.96457,                0.97119,                 1.1252,                0.69966,                0.61315,                0.65882,                0.49257,                0.94099,                0.90161,                 1.0778,              0.0022582,              0.0022582,              0.0022582
                    784,                0.96571,                0.97151,                 1.1251,                0.69951,                 0.6123,                0.65826,                0.49165,                 0.9401,                0.90177,                 1.0771,              0.0022483,              0.0022483,              0.0022483
                    785,                0.96302,                0.96853,                 1.1227,                0.69666,                0.61298,                0.65736,                0.49063,                0.94002,                0.90216,                 1.0768,              0.0022384,              0.0022384,              0.0022384
                    786,                0.96334,                0.96793,                 1.1227,                0.69413,                0.61543,                 0.6574,                0.49072,                0.94065,                0.90149,                 1.0772,              0.0022285,              0.0022285,              0.0022285
                    787,                0.96397,                0.96448,                 1.1224,                0.69044,                0.61804,                0.65703,                0.49018,                0.94044,                0.90192,                 1.0773,              0.0022186,              0.0022186,              0.0022186
                    788,                0.96408,                 0.9681,                 1.1216,                0.69074,                0.61952,                0.65705,                0.49036,                0.93984,                0.90197,                 1.0764,              0.0022087,              0.0022087,              0.0022087
                    789,                  0.963,                0.96668,                 1.1219,                0.70058,                0.60803,                0.65665,                0.49037,                0.94007,                0.90155,                 1.0766,              0.0021988,              0.0021988,              0.0021988
                    790,                0.96437,                 0.9674,                 1.1195,                0.70694,                0.60793,                0.65673,                0.49038,                0.94043,                0.90082,                 1.0768,              0.0021889,              0.0021889,              0.0021889
                    791,                0.96263,                0.96441,                 1.1214,                0.70125,                0.61203,                0.65649,                0.48998,                0.94067,                0.90107,                  1.077,               0.002179,               0.002179,               0.002179
                    792,                0.96244,                0.96423,                 1.1228,                0.69664,                0.61362,                0.65593,                0.48983,                0.94166,                0.90161,                 1.0778,              0.0021691,              0.0021691,              0.0021691
                    793,                0.96485,                0.96719,                 1.1226,                0.70189,                0.61049,                0.65574,                0.48942,                0.94192,                 0.9021,                 1.0778,              0.0021592,              0.0021592,              0.0021592
                    794,                0.96255,                0.96149,                 1.1196,                0.70086,                0.61001,                0.65595,                0.48967,                  0.942,                0.90133,                 1.0777,              0.0021493,              0.0021493,              0.0021493
                    795,                0.96408,                0.96557,                  1.122,                0.68916,                0.61273,                0.65608,                0.48913,                0.94265,                0.90138,                 1.0786,              0.0021394,              0.0021394,              0.0021394
                    796,                0.96373,                 0.9599,                 1.1199,                0.69463,                0.60995,                0.65626,                0.48958,                0.94179,                0.90187,                 1.0779,              0.0021295,              0.0021295,              0.0021295
                    797,                0.96118,                 0.9613,                 1.1207,                0.69754,                0.60956,                0.65608,                0.48986,                0.94236,                0.90125,                 1.0781,              0.0021196,              0.0021196,              0.0021196
                    798,                0.95946,                0.95758,                 1.1205,                0.70419,                0.60693,                0.65674,                0.49032,                 0.9421,                 0.9004,                 1.0779,              0.0021097,              0.0021097,              0.0021097
                    799,                0.96161,                0.95902,                 1.1188,                 0.7069,                0.60512,                0.65616,                0.49043,                0.94208,                0.89922,                 1.0779,              0.0020998,              0.0020998,              0.0020998
                    800,                0.96025,                0.95698,                 1.1186,                0.70194,                0.60686,                0.65582,                0.49046,                0.94209,                0.89903,                 1.0779,              0.0020899,              0.0020899,              0.0020899
                    801,                0.96102,                0.95987,                 1.1205,                0.69321,                0.61262,                0.65592,                0.49028,                0.94186,                0.89852,                 1.0778,                0.00208,                0.00208,                0.00208
                    802,                0.96262,                0.95876,                 1.1207,                0.69037,                0.61504,                0.65647,                0.49061,                0.94227,                 0.8986,                 1.0776,              0.0020701,              0.0020701,              0.0020701
                    803,                0.96033,                0.95612,                 1.1194,                0.68722,                0.61822,                0.65693,                0.49116,                0.94248,                 0.8982,                 1.0775,              0.0020602,              0.0020602,              0.0020602
                    804,                0.95844,                0.95396,                  1.118,                0.70074,                0.61241,                0.65705,                0.49097,                0.94253,                 0.8978,                 1.0773,              0.0020503,              0.0020503,              0.0020503
                    805,                0.96075,                0.95358,                 1.1179,                0.70459,                0.61275,                0.65754,                0.49126,                0.94234,                0.89753,                 1.0771,              0.0020404,              0.0020404,              0.0020404
                    806,                0.95929,                0.95535,                  1.117,                0.69143,                0.61955,                0.65753,                 0.4913,                0.94154,                0.89701,                 1.0768,              0.0020305,              0.0020305,              0.0020305
                    807,                0.95552,                0.95224,                 1.1171,                0.70295,                0.61121,                0.65732,                0.49129,                 0.9414,                0.89694,                 1.0769,              0.0020206,              0.0020206,              0.0020206
                    808,                0.95843,                0.95241,                 1.1163,                 0.7048,                0.61062,                0.65643,                0.49121,                0.94124,                0.89724,                 1.0766,              0.0020107,              0.0020107,              0.0020107
                    809,                0.95595,                0.95085,                 1.1174,                0.70169,                0.60999,                0.65723,                0.49136,                0.94168,                0.89686,                  1.077,              0.0020008,              0.0020008,              0.0020008
                    810,                0.95632,                0.95427,                 1.1179,                0.69541,                0.61359,                0.65725,                0.49189,                0.94161,                0.89636,                 1.0772,              0.0019909,              0.0019909,              0.0019909
                    811,                0.95819,                0.95134,                 1.1164,                0.70155,                0.61058,                0.65718,                0.49104,                0.94108,                0.89677,                 1.0769,               0.001981,               0.001981,               0.001981
                    812,                0.95475,                0.94838,                 1.1169,                0.70048,                0.61128,                0.65704,                0.49096,                0.94097,                 0.8975,                 1.0766,              0.0019711,              0.0019711,              0.0019711
                    813,                0.95588,                 0.9461,                 1.1147,                0.70265,                0.61119,                0.65794,                0.49163,                0.94134,                0.89805,                 1.0769,              0.0019612,              0.0019612,              0.0019612
                    814,                0.95205,                 0.9465,                 1.1134,                0.70569,                0.61355,                0.65768,                0.49119,                0.94138,                0.89821,                 1.0765,              0.0019513,              0.0019513,              0.0019513
                    815,                0.95555,                0.94702,                 1.1156,                0.70088,                0.61298,                0.65719,                0.49083,                0.94139,                0.89807,                 1.0764,              0.0019414,              0.0019414,              0.0019414
                    816,                0.95504,                0.94695,                 1.1163,                0.70156,                0.61203,                0.65648,                0.49025,                0.94191,                0.89802,                 1.0771,              0.0019315,              0.0019315,              0.0019315
                    817,                0.95506,                0.94642,                 1.1155,                0.69587,                0.61505,                0.65712,                0.49031,                0.94179,                0.89837,                 1.0771,              0.0019216,              0.0019216,              0.0019216
                    818,                0.95351,                0.94369,                 1.1156,                0.70467,                0.61063,                0.65734,                  0.491,                0.94208,                0.89874,                 1.0774,              0.0019117,              0.0019117,              0.0019117
                    819,                0.95492,                0.94186,                 1.1132,                0.70347,                0.61241,                 0.6568,                0.49087,                0.94203,                0.90009,                  1.077,              0.0019018,              0.0019018,              0.0019018
                    820,                0.95427,                0.94066,                 1.1136,                0.70291,                0.61485,                0.65742,                0.49096,                0.94186,                0.90012,                 1.0769,              0.0018919,              0.0018919,              0.0018919
                    821,                0.95153,                0.94248,                 1.1137,                 0.6985,                0.61569,                0.65748,                0.49097,                0.94208,                0.89996,                 1.0773,               0.001882,               0.001882,               0.001882
                    822,                0.95635,                 0.9407,                 1.1144,                0.70367,                0.61438,                0.65819,                0.49122,                0.94196,                0.90048,                 1.0771,              0.0018721,              0.0018721,              0.0018721
                    823,                0.95422,                0.94251,                 1.1141,                0.70166,                0.61314,                0.65776,                0.49092,                0.94258,                0.90114,                 1.0776,              0.0018622,              0.0018622,              0.0018622
                    824,                0.95235,                0.94019,                 1.1131,                   0.71,                0.60629,                0.65824,                0.49121,                 0.9424,                 0.9009,                 1.0777,              0.0018523,              0.0018523,              0.0018523
                    825,                0.95223,                0.93831,                 1.1136,                0.70832,                0.60907,                0.65838,                0.49119,                 0.9425,                0.90164,                 1.0776,              0.0018424,              0.0018424,              0.0018424
                    826,                0.94982,                0.93547,                 1.1131,                0.70506,                0.60864,                0.65797,                 0.4918,                0.94265,                0.90236,                 1.0776,              0.0018325,              0.0018325,              0.0018325
                    827,                 0.9502,                0.93788,                 1.1125,                0.69491,                0.61482,                0.65855,                 0.4915,                0.94212,                0.90111,                 1.0771,              0.0018226,              0.0018226,              0.0018226
                    828,                0.95296,                0.93837,                 1.1126,                0.68959,                0.61458,                0.65776,                0.49126,                0.94215,                0.90094,                 1.0772,              0.0018127,              0.0018127,              0.0018127
                    829,                0.95116,                0.93509,                 1.1132,                0.68836,                0.61878,                0.65756,                0.49115,                0.94261,                0.90124,                 1.0779,              0.0018028,              0.0018028,              0.0018028
                    830,                0.94914,                0.93347,                 1.1115,                 0.6969,                0.61354,                0.65742,                0.49096,                0.94349,                0.90217,                 1.0784,              0.0017929,              0.0017929,              0.0017929
                    831,                0.94857,                0.93705,                 1.1118,                0.71658,                0.59985,                0.65787,                 0.4911,                0.94318,                0.90295,                 1.0783,               0.001783,               0.001783,               0.001783
                    832,                 0.9498,                0.93296,                 1.1111,                0.71656,                0.60037,                0.65723,                 0.4904,                0.94352,                0.90356,                 1.0784,              0.0017731,              0.0017731,              0.0017731
                    833,                0.95025,                0.93075,                  1.111,                0.71377,                0.60223,                0.65701,                0.49036,                0.94348,                0.90265,                 1.0781,              0.0017632,              0.0017632,              0.0017632
                    834,                0.94589,                0.93084,                 1.1096,                0.70322,                0.60966,                0.65683,                0.49039,                0.94421,                0.90252,                 1.0785,              0.0017533,              0.0017533,              0.0017533
                    835,                0.94765,                0.92897,                   1.11,                0.70441,                0.60952,                0.65723,                 0.4902,                0.94547,                0.90251,                 1.0792,              0.0017434,              0.0017434,              0.0017434
                    836,                0.94316,                 0.9247,                 1.1084,                0.70035,                0.61125,                0.65671,                0.48981,                0.94606,                0.90277,                 1.0797,              0.0017335,              0.0017335,              0.0017335
                    837,                0.94783,                 0.9281,                 1.1105,                0.69968,                0.60949,                0.65595,                 0.4896,                0.94584,                0.90302,                 1.0799,              0.0017236,              0.0017236,              0.0017236
                    838,                 0.9475,                0.92524,                 1.1087,                0.69753,                0.61435,                 0.6561,                0.48962,                0.94527,                0.90182,                 1.0791,              0.0017137,              0.0017137,              0.0017137
                    839,                0.94327,                0.92199,                 1.1077,                0.70251,                 0.6109,                0.65651,                0.48989,                0.94482,                0.90074,                  1.079,              0.0017038,              0.0017038,              0.0017038
                    840,                 0.9469,                 0.9268,                 1.1086,                0.70981,                0.60861,                0.65681,                0.49013,                0.94485,                0.90081,                 1.0789,              0.0016939,              0.0016939,              0.0016939
                    841,                 0.9448,                0.92317,                 1.1082,                0.70362,                0.61273,                0.65682,                0.49047,                0.94477,                0.90074,                 1.0787,               0.001684,               0.001684,               0.001684
                    842,                 0.9454,                0.92139,                 1.1087,                0.70761,                0.61009,                0.65678,                 0.4896,                0.94509,                0.90052,                 1.0789,              0.0016741,              0.0016741,              0.0016741
                    843,                0.94604,                0.92538,                 1.1087,                0.71278,                0.60665,                  0.657,                0.49012,                0.94508,                0.90068,                 1.0786,              0.0016642,              0.0016642,              0.0016642
                    844,                0.94275,                0.92115,                 1.1086,                0.70849,                0.60856,                0.65656,                 0.4901,                0.94538,                0.90066,                 1.0792,              0.0016543,              0.0016543,              0.0016543
                    845,                0.94593,                0.92084,                 1.1074,                0.69956,                0.61213,                0.65664,                0.48991,                0.94528,                0.90013,                 1.0792,              0.0016444,              0.0016444,              0.0016444
                    846,                0.94334,                0.91995,                 1.1071,                0.70086,                0.61343,                0.65673,                 0.4895,                0.94554,                0.89903,                 1.0791,              0.0016345,              0.0016345,              0.0016345
                    847,                0.94379,                0.91952,                 1.1082,                0.69422,                0.61665,                0.65657,                0.48925,                0.94633,                 0.8992,                 1.0798,              0.0016246,              0.0016246,              0.0016246
                    848,                0.94366,                0.91866,                 1.1089,                0.69924,                0.61335,                0.65751,                 0.4894,                0.94565,                0.89937,                 1.0797,              0.0016147,              0.0016147,              0.0016147
                    849,                0.94454,                0.91693,                 1.1078,                0.70528,                0.61053,                0.65785,                0.48934,                0.94468,                0.89978,                 1.0793,              0.0016048,              0.0016048,              0.0016048
                    850,                0.94356,                 0.9183,                 1.1062,                0.70645,                0.61406,                0.65784,                0.48919,                0.94503,                0.90085,                 1.0796,              0.0015949,              0.0015949,              0.0015949
                    851,                0.94381,                0.91546,                 1.1052,                0.70283,                0.61243,                 0.6577,                 0.4896,                0.94514,                0.90084,                 1.0795,               0.001585,               0.001585,               0.001585
                    852,                0.94212,                 0.9153,                 1.1077,                0.69712,                0.61453,                0.65761,                0.48944,                 0.9446,                0.90042,                 1.0794,              0.0015751,              0.0015751,              0.0015751
                    853,                0.93987,                0.91224,                 1.1044,                0.70754,                 0.6097,                0.65803,                0.48977,                0.94439,                0.90025,                 1.0794,              0.0015652,              0.0015652,              0.0015652
                    854,                0.94017,                0.91252,                  1.105,                0.70012,                0.61621,                0.65914,                 0.4904,                0.94378,                0.90044,                 1.0789,              0.0015553,              0.0015553,              0.0015553
                    855,                 0.9378,                 0.9115,                 1.1059,                0.70768,                0.60973,                0.65838,                0.48964,                0.94385,                0.90075,                 1.0789,              0.0015454,              0.0015454,              0.0015454
                    856,                0.93973,                0.90809,                  1.104,                0.69756,                0.61792,                 0.6581,                0.48992,                 0.9447,                 0.9011,                 1.0792,              0.0015355,              0.0015355,              0.0015355
                    857,                0.93882,                0.90912,                 1.1045,                0.69409,                 0.6186,                0.65837,                0.48946,                0.94467,                 0.9015,                 1.0788,              0.0015256,              0.0015256,              0.0015256
                    858,                0.93782,                0.90952,                 1.1044,                0.69767,                0.61466,                0.65776,                0.48927,                0.94478,                0.90186,                  1.079,              0.0015157,              0.0015157,              0.0015157
                    859,                0.93646,                0.90544,                 1.1015,                0.70129,                 0.6138,                0.65676,                0.48851,                0.94477,                0.90201,                 1.0788,              0.0015058,              0.0015058,              0.0015058
                    860,                 0.9397,                0.90512,                 1.1028,                0.70165,                0.61419,                0.65658,                0.48832,                0.94478,                0.90181,                 1.0789,              0.0014959,              0.0014959,              0.0014959
                    861,                 0.9374,                0.90401,                  1.103,                0.69794,                  0.615,                0.65568,                0.48782,                0.94469,                0.90193,                 1.0792,               0.001486,               0.001486,               0.001486
                    862,                0.93932,                0.90658,                 1.1041,                0.70401,                0.61013,                0.65534,                0.48798,                0.94434,                0.90278,                 1.0798,              0.0014761,              0.0014761,              0.0014761
                    863,                0.93835,                0.90336,                 1.1029,                0.69878,                0.61141,                0.65505,                0.48751,                0.94437,                0.90229,                   1.08,              0.0014662,              0.0014662,              0.0014662
                    864,                0.93705,                0.90175,                 1.1019,                0.70639,                0.60693,                0.65515,                0.48699,                0.94435,                0.90149,                 1.0796,              0.0014563,              0.0014563,              0.0014563
                    865,                0.93603,                0.90103,                 1.0998,                0.69722,                0.61265,                0.65561,                0.48773,                0.94477,                0.90173,                 1.0794,              0.0014464,              0.0014464,              0.0014464
                    866,                 0.9319,                0.89781,                  1.099,                0.70453,                0.61153,                0.65593,                0.48758,                0.94558,                0.90198,                 1.0796,              0.0014365,              0.0014365,              0.0014365
                    867,                0.93409,                0.89679,                 1.1005,                0.70608,                0.61066,                0.65627,                0.48781,                0.94525,                 0.9021,                 1.0793,              0.0014266,              0.0014266,              0.0014266
                    868,                0.93494,                0.89836,                 1.0994,                0.70158,                 0.6138,                0.65661,                0.48797,                0.94605,                0.90246,                 1.0797,              0.0014167,              0.0014167,              0.0014167
                    869,                0.93267,                0.89615,                 1.0999,                0.69862,                0.61443,                0.65702,                0.48805,                0.94595,                0.90284,                 1.0801,              0.0014068,              0.0014068,              0.0014068
                    870,                0.93329,                0.89655,                 1.0993,                0.70273,                0.61179,                0.65653,                 0.4878,                0.94612,                0.90338,                 1.0803,              0.0013969,              0.0013969,              0.0013969
